id,正文,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户
4299401784684554,#青岛提醒#【关于对“海尔∙2018青岛马拉松”期间部分道路采取临时性交通管制措施的通告】2018青岛马拉松赛将于10月28日在我市举行，为确保比赛顺利举行及道路交通的安全畅通，市公安交警部门在比赛期间将对部分道路分时、分段采取临时交通管制和调流措施，现通告如下： ,"https://wx2.sinaimg.cn/large/8575b0b5ly1fwlohbuwglj20p056f7vj.jpg,https://wx1.sinaimg.cn/large/8575b0b5ly1fwlohbe7fqj20m80fpgnt.jpg,https://wx1.sinaimg.cn/large/8575b0b5ly1fwlohbg0agj20m80fpgn9.jpg,https://wx1.sinaimg.cn/large/8575b0b5ly1fwlohbcezfj20m80fp0u3.jpg,https://wx1.sinaimg.cn/large/8575b0b5ly1fwlohbaxjqj20go07p757.jpg,https://wx1.sinaimg.cn/large/8575b0b5ly1fwlol34r01j20m80ettar.jpg",,,2018-10-26,微博 weibo.com,4,0,4,青岛提醒,
4299382356503889,#青岛城事#【青岛今年整治老旧小区 114个项目已开工 6.1万户居民受益】从@青岛城乡建设 获悉，今年前三季度，我市加快住房领域四项改造，取得显著成效，截至9月底，直接获益市民约15万户>> 青岛今年整治老旧小区 114个项目已开工 6.1万户居民受益 ,,,,2018-10-26,微博 weibo.com,2,0,5,青岛城事,青岛城乡建设
4299353760385513,#午后健康#【关于秋裤的4个问答】秋裤是谁发明的？如何选一条妈妈都放心的秋裤……关于秋裤的4个问答，一起来了解一下~ ,"https://wx4.sinaimg.cn/large/8575b0b5ly1fwlj2hygb8j20gf0gftc6.jpg,https://wx2.sinaimg.cn/large/8575b0b5ly1fwlj2i7skwj20gf0gfjv1.jpg,https://wx1.sinaimg.cn/large/8575b0b5ly1fwlj2i2ll2j20gf0gfgov.jpg,https://wx2.sinaimg.cn/large/8575b0b5ly1fwlj2i4sggj20gf0gf775.jpg,https://wx2.sinaimg.cn/large/8575b0b5ly1fwlj2i75vsj20gf0gfwhj.jpg,https://wx4.sinaimg.cn/large/8575b0b5ly1fwlj2ifidaj20gf0gf0vz.jpg,https://wx4.sinaimg.cn/large/8575b0b5ly1fwlj2i9ecaj20gf0gf41z.jpg,https://wx2.sinaimg.cn/large/8575b0b5ly1fwlj2iez84j20gf0gfn0t.jpg,https://wx4.sinaimg.cn/large/8575b0b5ly1fwlj2ieqcpj20gf0gfgon.jpg",,,2018-10-26,微博 weibo.com,6,0,9,,
4299335917543114,#青岛出行#【青岛首次通航建三江机场，去东北更方便了！】从相关新闻发布会获悉，青岛—大连—建三江往返航线将于10月28日开通。这是青岛与建三江湿地机场首次通航，为青岛与东北地区的交通往来搭建了一条便捷的空中通道。该航线由山东航空执飞，每日一班，8:35由青岛流亭国际机场出发，10:45到 ...全文,https://wx3.sinaimg.cn/large/8575b0b5ly1fwlg1ob0c4j20d307d434.jpg,,,2018-10-26,微博 weibo.com,8,2,1,青岛出行,
4299325633152158,#青岛城事#【山东省第十届残疾人运动会开幕】 昨晚，山东省第十届残疾人运动会在青岛国信体育馆开幕。中国残疾人联合会党组书记、理事长周长奎出席开幕式并代表中国残联致贺词。省委常委、市委书记张江汀宣布运动会开幕，省人大常委会副主任王良、省政协副主席刘均刚出席开幕式，副省长孙继业致开幕辞 ...全文,,,,2018-10-26,微博 weibo.com,7,0,0,青岛城事,
4299320025653197,#山东省第十届残运会#【于毅再次唱享《青岛》为残运健儿助威加油！】挑战自我、超越自我，幸福是奋斗出来的，上场都是赢家！10月25日晚，《青岛》演唱者于毅，现身山东省第十届残疾人运动会开幕式，用熟悉的旋律为运动健儿们加油喝彩！ 青岛发布的秒拍视频 ,,"http://f.us.sinaimg.cn/002qKEAvlx07oHdjEC3C010402028n940k020.mp4?label=mp4_720p&template=1280x720.28&Expires=1566190551&ssig=2zFOukgzkM&KID=unistore,video",,2018-10-26,秒拍网页版,42,18,16,山东省第十届残运会,
4299304824757916,【环卫工人节！ 向青岛21924位环卫工人致敬！】每年10月26日是#环卫工人节#，他们是城市的美容师，他们是最早叫醒太阳的人。据悉，我市目前共有环卫工人21924人，其中一线工人19612人，他们用每一次挥扫、每一次弯腰“擦亮”了洁净有序的美丽家园。天气渐凉，昼短夜长，请爱护公共环境，让他们早点 ...全文,"https://wx4.sinaimg.cn/large/8575b0b5ly1fwldfa3oarj20j60j60yp.jpg,https://wx3.sinaimg.cn/large/8575b0b5ly1fwldfaqimzj20j60j6q9b.jpg,https://wx2.sinaimg.cn/large/8575b0b5ly1fwldfa0qmyj20j60j643v.jpg,https://wx3.sinaimg.cn/large/8575b0b5ly1fwldfa7reaj20j60j645j.jpg,https://wx1.sinaimg.cn/large/8575b0b5ly1fwldf9tptoj20j60j6q7q.jpg,https://wx4.sinaimg.cn/large/8575b0b5ly1fwldfab4fbj20j60j6wm3.jpg,https://wx2.sinaimg.cn/large/8575b0b5ly1fwldfajtidj20j60j67cf.jpg,https://wx1.sinaimg.cn/large/8575b0b5ly1fwldf9x8mij20j60j6q7g.jpg,https://wx2.sinaimg.cn/large/8575b0b5ly1fwldfaer10j20j60j643i.jpg",,,2018-10-26,微博 weibo.com,150,14,25,环卫工人节,
4299296976969130,#青岛人爱分享# 【久坐脖子疼？肩膀疼？这段视频一定要看！转存！】看手机或是用电脑时间久了，脖子和肩膀，可能变得十分僵硬，酸疼不已。运动康复专家表示，其实这些颈肩酸痛的症状，是可以通过运动的方法来缓解的。看视频教程↓↓↓CCTV生活提示的秒拍视频  ,,"http://f.us.sinaimg.cn/00483cMxlx07nzjOFpAc01040200mJpc0k010.mp4?label=mp4_hd&template=600x480.28&Expires=1566190552&ssig=5ma6Jku3%2Fz&KID=unistore,video",,2018-10-26,iPhone客户端,3,0,9,青岛人爱分享,
4299279293810867,#早安青岛#【生活不止一把标尺，你要活出自己的模样】你努力上进，会有人嫌你太功利；你想安静做自己，别人会说你太孤僻；自己的生活该自己去谱写，聆听内心的声音，找准前进的方向。没人能成为你永远的避风港，你才是自己人生路上唯一的导航灯。从今天起，好好做自己。你想要的人生，只有自己给得 ...全文,"https://wx3.sinaimg.cn/large/8575b0b5ly1fwkm6dmwt6j20dw0dwq4c.jpg,https://wx4.sinaimg.cn/large/8575b0b5ly1fwkm6doidoj20dw0dwdha.jpg,https://wx1.sinaimg.cn/large/8575b0b5ly1fwkm6do6hcj20dw0dwjsr.jpg,https://wx4.sinaimg.cn/large/8575b0b5ly1fwkm6dpdn6j20dw0dwmyg.jpg,https://wx1.sinaimg.cn/large/8575b0b5ly1fwkm6dq9usj20dw0dwabf.jpg,https://wx1.sinaimg.cn/large/8575b0b5ly1fwkm6drec6j20dw0dwq4d.jpg,https://wx2.sinaimg.cn/large/8575b0b5ly1fwkm6dquyuj20dw0dwdh8.jpg,https://wx3.sinaimg.cn/large/8575b0b5ly1fwkm6drxrcj20dw0dwq45.jpg,https://wx2.sinaimg.cn/large/8575b0b5ly1fwkm6dskfpj20dw0dw3zs.jpg",,,2018-10-26,微博 weibo.com,11,3,5,早安青岛,
4299277607604593,#青岛今日天气# 【小布播报】青岛市今天白天晴间多云，西北风5到6级阵风8级转6到7级阵风9级，今天夜间晴间多云，西北风5到6级阵风8级，今天的最高气温15℃，最低气温8℃，相对湿度40-85%。预报各区：今天白天到夜间晴间多云，西北风，海上6到7级阵风9级转7到8级阵风10级，内陆5到6级阵风8级。  ...全文,"https://wx4.sinaimg.cn/large/8575b0b5ly1fwlabj9spmj20ci0cimy5.jpg,https://wx4.sinaimg.cn/large/8575b0b5ly1fwlabjf59dj20ci0cit9n.jpg,https://wx3.sinaimg.cn/large/8575b0b5ly1fwlabj25wbj20ci0ciwfz.jpg,https://wx3.sinaimg.cn/large/8575b0b5ly1fwlabjkvq5j20ci0cijsr.jpg,https://wx3.sinaimg.cn/large/8575b0b5ly1fwlabjq1gij20ci0cit9l.jpg,https://wx3.sinaimg.cn/large/8575b0b5ly1fwlabjyz3zj20ci0ciwff.jpg,https://wx2.sinaimg.cn/large/8575b0b5ly1fwlabk5jncj20ci0cit9c.jpg,https://wx1.sinaimg.cn/large/8575b0b5ly1fwlabkaoxcj20ci0ci756.jpg,https://wx3.sinaimg.cn/large/8575b0b5ly1fwlabkfwjvj20ci0cigmc.jpg",,,2018-10-26,iPhone客户端,14,4,6,青岛今日天气,
4290818796011586,#晚安青岛# 让父母晚年幸福，而不是忧心忡忡；让孩子快乐成长，而不是担惊受怕；让自己余生自由，而不是随波逐流。这就是努力的意义。  早安~   ,https://wx4.sinaimg.cn/large/8575b0b5ly1fvt56n67khj207l0arq3d.jpg,,,2018-10-02,微博 weibo.com,10,2,6,晚安青岛,
4290726688560178,#青岛爆料#【青岛90后新人结婚典礼现场捐款 为贫困孩子买冬衣】“我们和父母商议后，决定拿出我和媳妇工作攒下的钱捐给两个基金会。”今天上午，青岛市黄岛区一对新人在举行婚礼时，捐出27500元做慈善，感动了现场众多观礼嘉宾。 ,https://wx2.sinaimg.cn/large/8575b0b5ly1fvtmicfr57j20j63bfavr.jpg,,,2018-10-02,微博 weibo.com,108,20,7,青岛爆料,
4290711594147071,#聚焦青岛# 生活在青岛，哪一瞬间让你感觉幸福感爆棚？ ,https://wx1.sinaimg.cn/large/8575b0b5ly1fvtmgyu9t8j20j60j6aa5.jpg,,,2018-10-02,微博 weibo.com,6,30,0,聚焦青岛,
4290703536119707,#青岛人爱分享# 你知道这个东西叫什么吗？你第一次见它时几岁？ ,https://wx3.sinaimg.cn/large/8575b0b5ly1fvt5k3pk2cj20j60pkdjd.jpg,,,2018-10-02,微博 weibo.com,4,23,3,青岛人爱分享,
4290696490309701,#美丽青岛# 【从前车马很慢，书信很远，现在车速快，想见就见！】青岛海湾大桥也被称为胶州湾大桥，横跨于海天之间，绵长壮阔 ，有了海湾大桥，天堑变通途，那些人们眼中曾经的远方，再也不是远方……更青岛MORE的秒拍视频 ,,"http://gslb.miaopai.com/stream/8AnsWfvO43x7OuYO~9v58wyzCal1OxyNXY3VQg__.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_hd&mpflag=8&Expires=1566190584&ssig=8QzX2FQ3f7&KID=unistore,video",,2018-10-02,微博 weibo.com,14,3,7,美丽青岛,
4290681390044170,#青岛人爱分享# 【比酒驾还危险的开车行为，你还在这么做么？】导致交通事故的原因多种多样，除了酒驾还有闯红灯、超速行驶、疲劳驾驶等。但是，死亡最多的肇事原因你知道是什么吗？图说交通的秒拍视频 ,,"http://gslb.miaopai.com/stream/wk-~oh7JhnrHPNCRSE5FxbSG0gpw~ZoMu-QjMQ__.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_hd&mpflag=0&Expires=1566190584&ssig=LXunMFjmi4&KID=unistore,video",,2018-10-02,微博 weibo.com,2,2,2,青岛人爱分享,
4290666290834467,#青岛速递# 秋高气爽，市民出游意愿强烈，“青椒”将针对假期交通特点，提前部署，加强执法和巡逻管控力度！预计胶州湾隧道、环湾路、青银高速青岛东收费站、五四广场、栈桥景区、灵珠山景区、海底世界、极地海洋世界、崂山景区、台东商圈、李村商圈等周边路段车流量大。市南交警的秒拍视频 ,,"http://f.us.sinaimg.cn/0025HdCqlx07o3rGMrXa010402002HwI0k010.mp4?label=mp4_hd&template=844x480.28&Expires=1566190584&ssig=W9W8Dt0FMz&KID=unistore,video",,2018-10-02,微博 weibo.com,2,1,0,青岛速递,
4290651191990366,#青椒提醒# 【举报奖励办法丨遇到在应急车道停车 请您电话举报】12类严重交通违法请举报：客车超员；酒驾；毒驾；无证驾驶；开拼装车、报废车；用伪造、变造号牌、证；伪造、买卖车牌证；应急车道违法停车；长途客运车在2时至5时未停止运行；三轮汽车载人；开未年审大客车；交通肇事逃逸等。举报人应 ...全文,"https://wx2.sinaimg.cn/large/8575b0b5ly1fvtmbznf1nj20dw09b0ty.jpg,https://wx4.sinaimg.cn/large/8575b0b5ly1fvtmc1ftesj20j60arwf6.jpg",,,2018-10-02,微博 weibo.com,7,0,3,青椒提醒,
4290643138038770,#青岛人爱分享# 【今日份软糯糯美食教程奉上】这个假期你准备______？在家看人山人海不要紧，牛油果+奶油奶酪的肉卷配上啤酒，和看剧很配哦！人人视频app的秒拍视频 ,,"http://gslb.miaopai.com/stream/V14LepgyUd8wTRRqveigwp4VAkVXfwXUTrMiLQ__.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_hd&mpflag=8&Expires=1566190584&ssig=W7RTZFi2Gr&KID=unistore,video",,2018-10-02,微博 weibo.com,3,0,2,青岛人爱分享,
4290636092435720,#青岛人爱分享# 【笑到停不下来！一年级萌娃被作业虐哭，崩溃到咆哮：哪里简单啊！】近日，浙江丽水一萌娃被家庭作业虐到哭 ，谁知又遭幼儿园妹妹“补刀”：作业很简单啊！萌娃听完崩溃到咆哮！孩子妈妈说，儿子幼小没衔接好，对拼音有点吃力，当时听到说作业简单，瞬间被“点燃”了。 ...全文,,http://gslb.miaopai.com/stream/nZl0~Tfn3S2XRUufeKfrR6AvJrLHgcqKgivcEw__.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_720p&mpflag=0,,2018-10-02,微博 weibo.com,5,2,4,青岛人爱分享,
4290620987648163,#青岛速递# 【青岛男子史诗级违章记1077分 罚款38500元】山东青岛，一辆白色轿车行驶轨迹异常，引起民警注意。男子自2016年就没再年审，同时还有301条违章未处理，他的违章大多是闯红灯、超速等，仅闯红灯一项违章就有115条记录。杨某将被扣1077分，罚款38500元。小奇趣摘的秒拍视频 ,,"http://f.us.sinaimg.cn/003541Wllx07o0j3oYtq01040200fJSV0k010.mp4?label=mp4_hd&template=640x360.28&Expires=1566190584&ssig=bKz8aj8DZk&KID=unistore,video",,2018-10-02,微博 weibo.com,3,10,7,青岛速递,
4290604307167970,#美丽青岛# 【青岛，你是一首红瓦绿树写成的诗 | 好客之道】每个人心里都有一个青岛：它是浪漫的，天然摄影棚里，海誓山盟的情侣，几乎5步一对；它是鲜美的，刚上岸的海味，充满了挑衅，恨不得让人生吞；它是现代的，青青之岛，亲亲上合，青岛的美正在被世界看见；它是悠闲的，八大关信步的一家人，太 ...全文,,,,2018-10-02,搜狗高速浏览器,5,0,0,美丽青岛,
4290597839367492,#青岛人爱分享# 你们觉得白粥配什么吃起来最棒？ ,https://wx2.sinaimg.cn/large/8575b0b5ly1fvt5ekzmptj20c8096755.jpg,,,2018-10-02,微博 weibo.com,5,46,1,青岛人爱分享,
4290592298602063,#一起过国庆#【此时此刻，无论你在何地，请为中国传递这条微博】对你而言，什么是中国？她曾积贫积弱，如今重焕生机。六十九载，汗水与泪水，光荣与梦想。中国未来的成就与辉煌，由你、我、他共同创造。转发，一起努力，#中国有我#！人民日报的秒拍视频 ,,"http://gslb.miaopai.com/stream/X53olL1AfjwJcY2HsQVR4ZmXI3SE444FD9bKgA__.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_hd&mpflag=8&Expires=1566190540&ssig=bfE8O8SZHM&KID=unistore,video",,2018-10-02,微博 weibo.com,3,0,4,"一起过国庆,中国有我",
4290577203798836,#早安青岛# 越努力才越幸运，当一个人有了足够的内涵和物质做后盾，人生就会变得底气十足。  早安~ ,https://wx1.sinaimg.cn/large/8575b0b5ly1fvt52a0cmcj20hs0m7whh.jpg,,,2018-10-02,微博 weibo.com,19,2,7,早安青岛,
4282452921375929,#晚安青岛#  “也许经历过聚散和离分，也许尝受过怀疑眼神，我们的生命却不断延伸，更多的回忆不停诞生。”“就一起走着走到了永恒，还请你们陪我们见证。”看完这段SHE的《十七》，你想起了自己的哪位好朋友？（via 華研國際音樂北京的秒拍视频） ,,"http://f.us.sinaimg.cn/002okFcSlx07nrrH86eA010402046lMn0k030.mp4?label=mp4_720p&template=1280x720.26&Expires=1566190611&ssig=fs9N3psQq4&KID=unistore,video",,2018-09-09,微博 weibo.com,10,2,6,晚安青岛,
4282440589588522,#青岛生活# #感恩教师节# 【最美教师，是他们让折翼的天使一样能够飞翔】28年的不离不弃，让他们坚信迟开的花儿更美，折翼的天使一样能够飞翔。记者走进崂山区特殊教育学校，聆听这群辛勤耕耘，默默奉献的特教老师们的感人心声。 半岛都市报的秒拍视频 ,,"http://f.us.sinaimg.cn/002nTncVlx07nsJLx3Fm01040201vhcZ0k020.mp4?label=mp4_720p&template=1280x720.27&Expires=1566190611&ssig=Cn8v1acytU&KID=unistore,video",,2018-09-09,微博 weibo.com,7,0,6,"青岛生活,感恩教师节",
4282423728641632,#青岛城事# 作为一个青岛银，你最喜欢青岛哪儿？来参加2018青岛香山旅游峰会的嘉宾们喜欢这些地方！ 青岛早报的秒拍视频 ,,"http://f.us.sinaimg.cn/0000NV5Hlx07nrAPqqmY01040200C8T90k010.mp4?label=mp4_720p&template=1280x720.28&Expires=1566190611&ssig=OanbD%2FJiCG&KID=unistore,video",,2018-09-09,微博 weibo.com,5,2,3,青岛城事,
4282405357582517,#青岛城事# 【八人联手偷跨海大桥钢材，用船拉到岸边，被监控拍下！】9月6日，青岛警方抓获八名偷窃跨海大桥施工工地钢材的嫌疑人。据警方介绍，殷某某等六人负责用船将跨海大桥钢材运到岸边，然后以极低价格卖给徐某某等两人，而徐某某每次会加价卖出。目前八名犯罪嫌疑人已被刑拘。@梨视频  ...全文,,http://gslb.miaopai.com/stream/FnN8lT~QJaOFnBurJ~KDuHH3QMlHYllEXM9Gng__.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_720p&mpflag=0,,2018-09-09,微博 weibo.com,9,9,6,青岛城事,梨视频
4282390258511263,#青岛城事# 【全职妈妈带仨娃：收入七成花在孩子身上】9月7日，在青岛一展销会上，一位41岁的宝妈和家人带着双胞胎来购物。她的大女儿15岁，两个双胞胎儿子一岁半，妈妈表示平时家庭收入七成都花在孩子身上。梨青岛的秒拍视频 ,,http://gslb.miaopai.com/stream/rBTKgKtSDFoHKUP~OZQkdbsNOlIhJNCP0L-BtQ__.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_720p&mpflag=0,,2018-09-09,微博 weibo.com,4,2,1,青岛城事,
4282374655721159,#聚焦青岛# 《顺时养生·食在平度 二十四节气养生美食文化国际论坛平度开幕》 金秋送爽，葡萄飘香，9月8日上午，由中国烹饪协会主办的第二届中国养生美食文化节在青岛平度开幕。以“顺时养生·食在平度”为主题，本届节会同步启动二十四节气养生美食文化国际论坛、“食在平度”美食嘉年华、首届全国养生 ...全文,,,,2018-09-09,微博 weibo.com,4,3,3,聚焦青岛,
4282357290145824,#聚焦青岛# 【青岛香山峰会纪念封发行  “红瓦绿色”成主画面】中国邮政9月7日发行世界旅游城市联合会青岛香山峰会纪念封和《有朋自远方来》纪念邮册。《有朋自远方来》纪念邮册包含了上合组织青岛峰会大版小板、崂山套票、世园会套票、青岛香山旅游峰会纪念封等珍惜票品。青岛香山峰会纪念封发行 “红瓦绿色”成主画面 ,,,,2018-09-09,微博 weibo.com,1,0,1,聚焦青岛,
4282344959426906,#青岛城事# 对很多留守儿童来说，暑假很“特殊”。因为假期长，能跟父母待在一起的时间更久。14岁的王志铭这个假期也从村里到青岛和父母团聚。没有吃喝玩乐，他每天忙着帮父亲装空调，看着悬在高空中作业的父亲，他说：“我想快点长大，以后养他们。” （二更视频）二更视频的秒拍视频 ,,http://gslb.miaopai.com/stream/TdQRlFr3CSdL8Q-xiXHcE7vhF01CKHK6Cx2gXg__.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_720p&mpflag=0,,2018-09-09,微博 weibo.com,14,4,4,青岛城事,
4282322058568260,#午后健康# 【家长必看！儿童用药无小事，你得知道这些】6日，国家药监局发布公告，18岁以下青少年儿童禁用含可待因感冒药。据统计，因用药不当，我国每年约3万儿童耳聋，造成肝肾功能、神经系统等损伤的难以计数。近期有哪些药品被列为儿童禁用或慎用？儿童用药有什么常见错误？戳↓↓关乎孩子 ...全文,"https://wx4.sinaimg.cn/large/8575b0b5ly1fv2fxckl0jj20dw0olk4m.jpg,https://wx1.sinaimg.cn/large/8575b0b5ly1fv2fxivexuj20dw0ouk66.jpg,https://wx4.sinaimg.cn/large/8575b0b5ly1fv2fxm7q2gj20dw0ll4ax.jpg,https://wx3.sinaimg.cn/large/8575b0b5ly1fv2fxowcfgj20dw0enwmk.jpg,https://wx2.sinaimg.cn/large/8575b0b5ly1fv2fxqs1kuj20dw0dwwke.jpg,https://wx1.sinaimg.cn/large/8575b0b5ly1fv2fxto5pfj20dw0hln7t.jpg,https://wx2.sinaimg.cn/large/8575b0b5ly1fv2fxwlccvj20dw0exwn7.jpg,https://wx4.sinaimg.cn/large/8575b0b5ly1fv2fxz2nq3j20dw0gxn89.jpg,https://wx2.sinaimg.cn/large/8575b0b5ly1fv2fy19xm1j20dw0dw45v.jpg",,,2018-09-09,微博 weibo.com,2,1,15,,
4282312243828022,#吃在青岛# 自制烤鱼，加啥菜自己说了算，关键是好吃哦！好想吃的秒拍视频 ,,"http://f.us.sinaimg.cn/002TA90nlx07ntgVNtRm010402008T1n0k010.mp4?label=mp4_hd&template=852x480.27&Expires=1566190612&ssig=Koi0Y%2F2L5Y&KID=unistore,video",,2018-09-09,微博 weibo.com,13,6,14,吃在青岛,
4282297395989087,#青岛生活# 【简直快成精了！三螃蟹battle现高智商攻守】9月7日，梨视频拍客在青岛海边拍到三只拇指大的小螃蟹正在打架。其中最小的一只十分“好斗”，屡屡发起“战争”。拍摄的女生感叹：“小的好牛！”梨青岛的秒拍视频 ,,http://gslb.miaopai.com/stream/qSjuJb8mrlSIkLKJfvUZAqXn0eUoG3nqs049dQ__.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_720p&mpflag=0,,2018-09-09,微博 weibo.com,10,3,2,青岛生活,
4282283298409042,#青岛出行# 【斑马线=夺命线？！】法律规定机动车行经人行横道时应当减速行驶；遇行人正在通过人行横道应当停车让行。斑马线上停车避让行人，不仅是礼仪更是守法，然而一些司机无视斑马线的存在，使生命线变成了夺命线。请注意礼让斑马线，别让悲剧再上演！公安部交通安全微发布的秒拍视频 ,,"http://gslb.miaopai.com/stream/~OyAeRzH5FK2g-GN-LKyBy4uDBns1nHx.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_hd&mpflag=8&Expires=1566190612&ssig=p0BcgVnkob&KID=unistore,video",,2018-09-09,微博 weibo.com,4,2,7,青岛出行,
4282281797407444,#青岛体育#  9月8日，2018年全国道馆俱乐部柔道锦标赛北部区预赛在青岛第三十九中学开赛。在为期2天的时间里，来自全国40支代表队的300余名柔道选手将在青岛一较高下。作为东道主，青岛有两支队伍8名选手参加公开组和U15组的比赛，他们分别是中日友好青岛柔道馆和黄岛区义信柔道馆。via. ...全文,"https://wx3.sinaimg.cn/large/8575b0b5ly1fv2fr38tboj20j60dkqcy.jpg,https://wx1.sinaimg.cn/large/8575b0b5ly1fv2fr62fvmj20j60e5qd3.jpg,https://wx2.sinaimg.cn/large/8575b0b5ly1fv2fr87571j20j60fdgx3.jpg",,,2018-09-09,微博 weibo.com,2,2,2,青岛体育,
4282265183761504,#青岛城事# #教师节快乐#【迎教师节学校办书画摄影展，退休老教师重返校园】9月7日，青岛六十二中的学生和老师们，为庆祝第三十四个教师节，举办了退休教师书画摄影展，展览罗列了退休教师们的艺术作品，不仅讴歌了崭新的时代，还吐露了真挚的夕阳情。感谢老教师们在教育事业上的辛勤付出，从他们身上 ...全文,,"http://f.us.sinaimg.cn/0026flcClx07nsU3tR8Q01040200jC3h0k010.mp4?label=mp4_hd&template=720x480.27&Expires=1566190612&ssig=Zan%2FQ2ZpSd&KID=unistore,video",,2018-09-09,微博 weibo.com,4,0,2,"青岛城事,教师节快乐",
4282250084333915,#早安青岛# 【转发这个“七彩祥云” 会有人踏着它来接你呦】9月6日，广西博白县黄凌镇上空出现一朵“七彩祥云”，村民纷纷拿出手机记录下这一美好时刻。网友：不知道是谁踏着“七彩祥云”娶走了谁？周日早安新浪新闻的秒拍视频 ,,"http://f.us.sinaimg.cn/003EORJhlx07nrbbKtpK01040200gP5F0k010.mp4?label=mp4_720p&template=1280x720.27&Expires=1566190612&ssig=szIt3Nw4uf&KID=unistore,video",,2018-09-09,微博 weibo.com,22,4,9,早安青岛,
4280593698947180,#青岛速递##区市新闻#【市南区稳岗补贴申领开始啦】促进就业，不仅是为就业者提供几百块钱的补贴就能实现的。对企业的稳岗补贴，也是稳定就业，保障就业者收入的一种有益补充。稳岗补贴主要用于企业职工生活补助、缴纳社会保险费、转岗培训、技能提升培训等相关支出。符合条件的市南区企业，快来 ...全文,"https://wx4.sinaimg.cn/large/8575b0b5ly1fuxoi5ghfcj20fk08omxl.jpg,https://wx3.sinaimg.cn/large/8575b0b5ly1fuxohb9c75j20k90f8aai.jpg,https://wx4.sinaimg.cn/large/8575b0b5ly1fuxohbbuwkj20j80fzwga.jpg",,,2018-09-04,微博 weibo.com,4,0,2,"青岛速递,区市新闻",
4280586929889399,#吃在青岛#海鲜配啤酒，是青岛人夏天的仪式感。说起去哪吃，营口路海鲜市场绝对是重头戏。青岛人心中最地道的吃法就是街边一坐、啤酒一喝，几盘海鲜加烤串，聊到夜深。推杯换盏间，城市的孤独感和盘子里的海鲜一样，早已消耗得干干净净。隐藏菜单的秒拍视频 ,,"http://f.us.sinaimg.cn/001UEhc7lx07mU4QPy8M01040203cLYK0k030.mp4?label=mp4_720p&template=1280x720.26&Expires=1566190620&ssig=Bx3rc0VjDP&KID=unistore,video",,2018-09-04,微博 weibo.com,20,10,22,吃在青岛,
4280563785337508,#民生青岛#【青岛110个病种统一收费标准 减少过度医疗】去年年底，@青岛物价 会同市卫生计生委、市人力资源社会保障局下发文件，决定自今年1月1日起，全市二级及以上公立医院推出110个病种统一实行按病种收费，以进一步控制医疗费用，倒逼医院节省成本，减少“大处方”、“大检查”等过度医疗， ...全文,,,,2018-09-04,微博 weibo.com,7,5,5,民生青岛,青岛物价
4280533524075682,#区市新闻#【开店设门头不用批！西海岸取消门头牌匾审批】开店设门头不用批，网上办理48小时内工作人员登门指导；开业搞宣传不跑腿，网上办理72小时内许可发到手机。日前，西海岸新区综合行政执法局户外广告网上审批系统上线启用，让户外广告审批业务实现了“一次办好”。据悉，该系统的上线标志着西海 ...全文,https://wx4.sinaimg.cn/large/8575b0b5ly1fuxgbhnxhej20go0a1jtp.jpg,,,2018-09-04,微博 weibo.com,9,3,5,区市新闻,
4280527735078417,#美丽青岛#【这里有宫崎骏动画里的美景，老青岛人却很少知道】在青岛有一个地方景色如画却鲜有人知，甚至连许多本地人都不知道。燕儿岛山公园站在高处便可以俯瞰辽阔的大海，有宫崎骏动漫里才能出现的美景，无论是观看海上日出还是海上日落，都是天然的绝佳观景台。半岛V视的秒拍视频 ,,"http://f.us.sinaimg.cn/004zc0cslx07nlmclhTa01040200Z7xy0k010.mp4?label=mp4_720p&template=1280x720.27&Expires=1566190620&ssig=y%2ByU6OKHSN&KID=unistore,video",,2018-09-04,微博 weibo.com,22,8,14,美丽青岛,
