id,正文,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户
4276313969289710,#住在成都#“哎呀，你到底要我爪子嘛？”四川女生一开口，你才知道什么叫软绵绵。 更成都更成都的秒拍视频 ,,"http://f.us.sinaimg.cn/0013Asmolx07mPcfHSAo01040200x5HH0k010.mp4?label=mp4_720p&template=1280x720.26&Expires=1566195759&ssig=GHVq1W4prg&KID=unistore,video",,2018-08-23,微博 weibo.com,21,40,11,住在成都,
4276306424217785,#住在成都#【你不知道的夜晚好去处，成都市区超火爆夜市】成都人的夜晚都逃不脱，吃什么？在哪里吃？这两个问题。夏日的夜晚，天气热，更消减做饭的兴趣，有什么比去美食云集的夜市大吃一顿更爽的事情呢？烤海鲜、生煎、拉面、酸辣粉....这里可谓是云集的来自各地的美食和小吃。更成都 ,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fujr3won0sj20jw3p8hdv.jpg,,,2018-08-23,微博 weibo.com,28,22,10,住在成都,
4276298869655921,#连线四川#【四川稻城亚丁景区实行有偿搜救：按区域最低1.5万元起】8月21日，@稻城亚丁景区 发布公告，甘孜州稻城亚丁景区实行有偿搜救。本制度适用于亚丁景区范围内非法登山、非法穿越等户外活动及未按规定线路、区域旅游而发生事故的人员。按区域搜救费用最低1.5万元起，以上搜救费用仅包括搜救人员 ...全文,,,,2018-08-23,微博 weibo.com,55,14,20,连线四川,稻城亚丁景区
4276291325138807,#网事聚焦#【警惕！新版“死亡游戏”momo国外流行 警方提醒家长看好孩子】据报道，阿根廷一名12岁女孩自杀并拍下过程，警方怀疑与一款momo自杀游戏有关，此游戏被称为“蓝鲸2.0”。多国警方发布通告，要求家长警惕。@公安部打四黑除四害 提醒：请家长老师关心、关注孩子，必要时报警求助！ ...全文,,http://gslb.miaopai.com/stream/7iXknutP7--sqlR1klM22kXtcTZ7RYSDIUcBgQ__.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_720p&mpflag=0,,2018-08-23,微博 weibo.com,9,7,4,网事聚焦,公安部打四黑除四害
4276276472315519,#住在成都#说一位来自你家乡最有名的人物_____  ,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fujp1urc95j20c809474h.jpg,,,2018-08-23,微博 weibo.com,5,101,6,住在成都,
4276269195463687,#住在成都# 【成都房租同比涨幅达30.98%？成都市房管局回应】成都房租水平同比上浮达30.98%？近日关于国内一二线城市房租上涨的新闻不断，成都一跃成为租金涨幅最大的城市。成都的房屋租金真的涨幅这么大吗？今天下午，成都房地产经纪协会表示，近期协会核查了成都市住房租赁市场情况，根据链家、我爱 ...全文,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fujvuerjx3j20u05ibb29.jpg,,,2018-08-23,成都发布的Android,2,32,9,住在成都,
4276261377823161,#交通出行#【注意！9月5日起 成都绕城高速西北段实施病害整治】近日，从成都市交管局了解到，从9月5日起至12月31日，成都绕城高速公路（成新蒲立交-犀浦立交-北星立交）路段实施路面病害整治工程，将占用部分车道或者封闭半幅道路施工。（成都商报）成都商报1视频的秒拍视频 ,,http://gslb.miaopai.com/stream/86t92tUl~M7unO0nB4zT4teRA-vJGMyhP9U4mw__.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_720p&mpflag=0,,2018-08-23,微博 weibo.com,2,4,5,交通出行,
4276253571350590,"#住在成都#【点赞！成都外卖餐垫上印寻人启事 店主：就算店开不下去，也会把公益做下去】近日，成都一外卖店""外卖餐垫上印寻人启事""的事引发关注，许多网友纷纷为店家点赞。据了解，店家的""寻人餐垫""共印了10000张，到目前已经发了7000多张。店主杨剑波表示，因为收益甚微，外卖店可能会开不下去，但只 ...全文",,"http://gslb.miaopai.com/stream/uo9T9h0zsvs3DeZyk-TedUMM8f60Z94QTVjb8g__.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_hd&mpflag=8&Expires=1566195761&ssig=9X%2FBY3cWS4&KID=unistore,video",,2018-08-23,微博 weibo.com,31,5,3,住在成都,
4276246026127205,#交通出行# 8月23日，成都轨道交通17号线一期工程高架段箱梁架设任务圆满完成。17号线高架区间全长约5.5公里，其中预制梁共109片。单片梁长30米、宽10.8米、高1.8米，重量达到了504吨，是目前成都轨道交通在建各线最重的梁片。@成都地铁建设 ,"https://wx2.sinaimg.cn/large/5ad2d3c5gy1fujnh7pnhaj20j609lk08.jpg,https://wx1.sinaimg.cn/large/5ad2d3c5gy1fujnh9tya9j20j60exwun.jpg,https://wx3.sinaimg.cn/large/5ad2d3c5gy1fujnhdsg9ej20j609lqc9.jpg,https://wx1.sinaimg.cn/large/5ad2d3c5gy1fujnhfl10sj20j60j6wzg.jpg,https://wx1.sinaimg.cn/large/5ad2d3c5gy1fujnhh99j4j20j60ctgyn.jpg,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fujnhikmi2j20j60a5n7q.jpg,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fujnhk8aqgj20j60d37jc.jpg,https://wx2.sinaimg.cn/large/5ad2d3c5gy1fujnhlznp0j20j60csanz.jpg,https://wx3.sinaimg.cn/large/5ad2d3c5gy1fujnhnoqkyj20j60ax7ik.jpg",,,2018-08-23,微博 weibo.com,4,0,2,交通出行,成都地铁建设
4276238476468392,#住在成都#【成都39个物管项目被通报批评】近日，成都市房管局通报了2018年度全市第一次物业管理大检查情况。本次共检查物业管理项目1379个，发出整改通知书761份，并责令相关单位限期整改到位，大检查基本达到预期效果。对于存在问题较多、整改不到位的新港国际花园、怡丰花园等39个物业管理项目予以 ...全文,https://wx2.sinaimg.cn/large/5ad2d3c5gy1fujn5bvyphj20dc0zv11y.jpg,,,2018-08-23,微博 weibo.com,5,20,5,住在成都,
4276231429995148,#美食成都#【一百米的老街 喝茶打麻将尝遍成都老味道】十一街，身处闹市，却又环境清幽。抿两口花茶，吹哈龙门阵，谈点小对象，吃串麻辣烫，喝杯跟斗酒，搓盘小麻将；老成都的生活，这里，有不一样的味道。成都美食成都美食的秒拍视频 ,,"http://f.us.sinaimg.cn/003xr0sZlx07n0h4lUuQ01040201g4m60k010.mp4?label=mp4_720p&template=1280x720.28&Expires=1566195761&ssig=Hd5BibdK%2F2&KID=unistore,video",,2018-08-23,微博 weibo.com,18,5,15,美食成都,
4276227650672111,#住在成都#【“巅峰极客”流行语征集活动开始啦】巅峰极客邀请你为极客发声，发送极客流行语到微信“巅峰极客”后台与我们分享。征集内容：巅峰极客流行语；口号要求：符合巅峰极客主题，体现极客精神。内容积极健康，简洁明快，易于传播。参与办法：关注并私信回复微信公众号“巅峰极客”，回复流行语 ...全文,https://wx1.sinaimg.cn/large/5ad2d3c5gy1fujqmemzhfj20u01904qp.jpg,,,2018-08-23,微博 weibo.com,2,2,4,住在成都,
4276223372970848,#住在成都#【成人高考将于10月27、28日开考 各科统一网上阅卷】2018年成人高校招生全国统一考试定于10月27、28日举行，网上报名时间为9月4日至11日。今年起，成人高考各科全部实行网上阅卷。2018年全国成人高校招生统一考试时间表如下↓↓↓ 四川省教育考试院 ,https://wx3.sinaimg.cn/large/5ad2d3c5gy1fujn4wcez2j20fa0hmadl.jpg,,,2018-08-23,微博 weibo.com,5,5,15,住在成都,
4276215827381812,#交通出行#【请错峰出行！第二十一届成都国际车展期间成都地铁世纪城站等或将控流】 2018年第二十一届成都国际汽车展览会将于8月31日至9月9日在成都世纪城新国际会展中心举行。从成都轨道交通集团有限公司获悉，预计车展期间成都地铁线网客运量会有所增加，部分车站将视情况采取客流控制措施，建议市民 ...全文,https://wx1.sinaimg.cn/large/5ad2d3c5gy1fujn4osmg2j20f00w8q7s.jpg,,,2018-08-23,微博 weibo.com,3,9,24,交通出行,
4276208524445392,#连线四川#【好消息！9月20日起九寨沟峨眉山等6个景区门票降价啦】为贯彻落实中央经济工作会议和《政府工作报告》关于“推动全域旅游，降低重点国有景区门票价格”的决策部署，根据国家发展改革委相关工作要求和新修订的《四川省老年人权益保障条例》，经研究，决定降低九寨沟等景区门票价格，新的门票 ...全文,https://wx1.sinaimg.cn/large/5ad2d3c5gy1fujnc028ocj20f00jw77g.jpg,,,2018-08-23,微博 weibo.com,17,38,24,连线四川,
4276201230554413,#扫黑除恶专项斗争# 【扫黑除恶在继续，十种黑恶势力必除！】消除黑恶势力对人民群众的威胁和滋扰是当前的紧迫任务。对黑恶势力必须坚决“亮剑”，果断出击。面对黑恶，请勇于举报！什么是“黑”？什么是“恶”？1.威胁政治安全特别是制度安全、政权安全以及向政治领域渗透的黑恶势力。2.把持基层政权 ...全文,"https://wx1.sinaimg.cn/large/5ad2d3c5gy1fujmn9jtmbj20c8091q80.jpg,https://wx3.sinaimg.cn/large/5ad2d3c5gy1fujmnbclxej20bx08r79u.jpg,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fujmndsef6j20bx08r79u.jpg,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fujmnickyfj20c7091439.jpg,https://wx3.sinaimg.cn/large/5ad2d3c5gy1fujmnkrcynj20c708zgq5.jpg,https://wx3.sinaimg.cn/large/5ad2d3c5gy1fujmnm22wtj20c408ygr0.jpg,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fujmnnmyqbj20c508yn38.jpg,https://wx2.sinaimg.cn/large/5ad2d3c5gy1fujmnpdjpbj20c308ytes.jpg,https://wx1.sinaimg.cn/large/5ad2d3c5gy1fujmnqpx7gj20c809143h.jpg",,,2018-08-23,微博 weibo.com,42,57,196,,
4276193681472732,#住在成都#【城市总体规划 描绘出一个怎样的成都未来？】总体规划，是在描绘未来成都的模样。那么，未来成都会呈现出怎样的面貌呢？建设全国重要的经济中心、科技中心、金融中心、文创中心、对外交往中心，以绿道为脉络、以山川为景胜、以农田为景观、以城镇为景区，实现全域公园化，绘就锦绣天府新画 ...全文,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fujmlrtonkj20lc0crwpb.jpg,,,2018-08-23,微博 weibo.com,7,10,33,住在成都,
4276185586022252,【@ 成都人，中元节祭祀，倡导采取这些文明环保的方式】#住在成都#农历七月半是我国传统节日—“中元节”。为保护城市环境，减少安全隐患，成都市殡葬协会发出了相关倡议，为市民朋友提供祭奠故人的文明环保方式。献一束花、挂一根丝带，念一封信，读一首诗，唱一首歌。既温馨，又能寄托思念之情。  ...全文,,"http://f.us.sinaimg.cn/002eQqB7lx07n3nI28TK010402005Lsf0k010.mp4?label=mp4_hd&template=844x480.28&Expires=1566195762&ssig=%2BnAN2jCdeE&KID=unistore,video",,2018-08-23,iPhone 6s Plus,7,16,26,住在成都,
4276179734847538,【首张《成都市六环地图》出炉！快去买一份吧！】#住在成都#你知道吗？成都已经有六环了，你住几环？周围有哪些楼盘？第一张《成都市六环地图》出炉，即日起发行。这份六环地图除了对县改区、镇变街道、新楼盘等进行及时更新外，还规范了新命名的四、六环标注。去买一张收藏吧！据@四川日报 ,"https://wx2.sinaimg.cn/large/5ad2d3c5gy1fujlkhqymsj20zs0qoh6g.jpg,https://wx2.sinaimg.cn/large/5ad2d3c5gy1fujlkitqu0j20m80b0dib.jpg,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fujlkgzg1uj209o06tgms.jpg,https://wx3.sinaimg.cn/large/5ad2d3c5gy1fujlkj1f82j20m80j4n2q.jpg,https://wx3.sinaimg.cn/large/5ad2d3c5gy1fujlkiny2ij20hr0hoad8.jpg,https://wx2.sinaimg.cn/large/5ad2d3c5gy1fujlkjiwc9j20lx0jpjxk.jpg",,,2018-08-23,iPhone 6s Plus,28,57,53,住在成都,四川日报
4276173032442645,【首届中国大熊猫国际文化周开幕 四川邀你来当大熊猫文化推广大使】#连线四川#8月23日，首届中国大熊猫国际文化周在北京开幕。为让全球熊猫爱好者了解熊猫，感受熊猫文化，四川省将启动“全球大熊猫文化推广使者”招募计划。在未来五年内，每年面向全球招募100名大熊猫文化推广使者来川参观体验，依托 ...全文,"https://wx3.sinaimg.cn/large/5ad2d3c5gy1fujkssr14ij21400u0aeq.jpg,https://wx1.sinaimg.cn/large/5ad2d3c5gy1fujkstjhdej21hc140qb0.jpg,https://wx3.sinaimg.cn/large/5ad2d3c5gy1fujkstz28wj21hc0u446a.jpg,https://wx3.sinaimg.cn/large/5ad2d3c5gy1fujkssdo8ej21hc1407a6.jpg",,,2018-08-23,iPhone 6s Plus,8,4,17,连线四川,
4276160009348177,【圆肩驼背的体态纠正训练】#生活服务#4个徒手便捷动作，教你改善圆肩驼背、厚斜方，养成好的挺拔姿态及气质状态。转存，跟着做起来～网页链接 ,,,,2018-08-23,iPhone 6s Plus,25,8,34,生活服务,
4276151549980632,【处暑天不暑，炎热在中午】#成都午间天气#今早蓝天白云配着徐徐微风，太阳毫无保留的释放它对我们的宠爱，11时成都市均温30.0℃，较昨日平均上升了1.7℃，午后太阳当空照，温度稳步攀升，日最高温度在34℃左右，外出时要做好防暑防晒措施哦。@成都气象 ,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fujibz5g3pg20ku111npd.gif,,,2018-08-23,iPhone 6s Plus,6,4,6,成都午间天气,成都气象
4276148244839671,【车展期间地铁1号线晚高峰将延长，建议错峰出行】#住在成都#2018年第二十一届成都国际汽车展览会将于8月31日至9月9日在成都世纪城新国际会展中心举行。由于车展举办时间与开学季时间重叠，预计车展期间成都地铁线网客运量会有所增加，部分车站将视情况采取客流控制措施，建议市民乘客尽量错峰出行。同 ...全文,https://wx2.sinaimg.cn/large/5ad2d3c5gy1fujhy4bhpoj20j60cq0tz.jpg,,,2018-08-23,iPhone 6s Plus,7,10,20,住在成都,
4276144041834951,【收藏！网友推荐成都9家美味好吃的面馆】#美食成都#成都的面花样最多最特别，杂酱面、家常面、怪味面.....挨个搜挨个吃，这份面馆推荐来检验一下～据@成都探店 ,"https://wx4.sinaimg.cn/large/5ad2d3c5gy1fujhgu3r5lj20v917bn42.jpg,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fujhgubx4qj20v91d6jve.jpg,https://wx3.sinaimg.cn/large/5ad2d3c5gy1fujhgujt4cj20k00tqq51.jpg,https://wx2.sinaimg.cn/large/5ad2d3c5gy1fujhgupw20j20k00u140f.jpg,https://wx1.sinaimg.cn/large/5ad2d3c5gy1fujhguw315j20k00s30uo.jpg,https://wx3.sinaimg.cn/large/5ad2d3c5gy1fujhgv4auaj20k00up40r.jpg,https://wx3.sinaimg.cn/large/5ad2d3c5gy1fujhgvb63nj20v915bmzw.jpg,https://wx2.sinaimg.cn/large/5ad2d3c5gy1fujhgvjgzqj20v91c642h.jpg,https://wx3.sinaimg.cn/large/5ad2d3c5gy1fujhgvyea3j20k00rcdhb.jpg",,,2018-08-23,iPhone 6s Plus,30,17,32,美食成都,成都探店
4276138932615993,【棒棒哒！邹敬园为四川拿下亚运史上第一百金】#连线四川#在昨日结束的第18届雅加达亚运会体操男子团体比赛中，中国男子体操队以260.950分夺得冠军。来自四川宜宾的20岁小将邹敬园以自己在双杠和鞍马比赛中的高水平发挥，为中国队夺冠立下汗马功劳。这枚金牌是四川选手在本届亚运会上拿到的第1枚金牌， ...全文,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fujgvs11z6j20zk0k00ul.jpg,,,2018-08-23,iPhone 6s Plus,35,4,21,连线四川,
4276135049003065,【稻城伸向天宇的探针 四川稻城将成为中国大天文观测集群所在地】#连线四川#以高山、草原旖旎风光而著称的青藏高原东南缘小城——四川甘孜藏族自治州稻城县，正在打造一张新名片——中国大天文观测集群所在地。随着高海拔宇宙线观测站开工建设、子午工程二期圆环阵太阳风射电成像望远镜项目选址落地， ...全文,"https://wx2.sinaimg.cn/large/5ad2d3c5gy1fujgfry5lzj20lc0e8wf9.jpg,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fujgfroq96j20lc0e840o.jpg,https://wx3.sinaimg.cn/large/5ad2d3c5gy1fujgfsdy0nj20lc0c0wh6.jpg",,,2018-08-23,iPhone 6s Plus,11,7,15,连线四川,
4276127817672323,【成都两年内新建改造公厕1430座 720座环卫公厕24小时开放】#住在成都#按照既定任务目标，2017年至2020年间，成都市要完成新建公厕800座，改造公厕1500座；全面改造农村旱厕，基本完成农村公共场所厕所和农村户厕无害化建设改造的目标。据市城管委消息，2017年应当新建公厕330座、改造400座；2018年应 ...全文,https://wx1.sinaimg.cn/large/5ad2d3c5gy1fujflpx8q8j20qo0hrwiu.jpg,,,2018-08-23,iPhone 6s Plus,20,8,25,住在成都,
4276122130831836,【中欧班列（成都）—阿拉木图直达班列22日正式开行】#住在成都#8月22日23:30，伴随着嘹亮的汽笛鸣响，一列满载着空调、电梯及挖掘设施设备的班列缓缓从成都青白江城厢中心站驶出，标志着中欧班列（成都）直达阿拉木图班列正式开行。据悉，此次班列将经由新疆霍尔果斯口岸出境，预计8天后抵达哈萨克斯 ...全文,https://wx3.sinaimg.cn/large/5ad2d3c5gy1fujeybm657j20yi0lw0zo.jpg,,,2018-08-23,iPhone 6s Plus,10,7,20,住在成都,
4276117269297500,【孕妇街头临盆 医生跪地助产迎接新生命】#住在成都#22日早上，都江堰市石羊镇，一位孕妇在去卫生院的路上，突然临盆，双膝跪地，情况紧急。路过的群众迅速奔向石羊镇卫生院求救，有的群众则找来布帘子为孕妇搭起了“临时产房”。在众人的帮助下，几分钟产程后，婴儿已经完全娩出。不过孩子并没 ...全文,,http://gslb.miaopai.com/stream/WaETJAz-1n6yvwda2wXWlUIksMGEuod0MlhfQA__.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_720p&mpflag=0,,2018-08-23,iPhone 6s Plus,17,7,7,住在成都,
4276111758764130,【游绿道逛林盘 哲学小镇愈加迷人】#天府绿道#沿着五凤镇政府出发，驱车10分钟，就来到了茂林修竹、青山环抱的贺麟故居。沿着青石板拾阶而上，眼前绿意渐浓。与此同时，五凤镇打造了一条健康绿道，连接贺麟故居林盘与贺家新院子林盘，通过这条乡间绿道，游客不仅可以欣赏到周围生态美景，还能在绿道上 ...全文,https://wx3.sinaimg.cn/large/5ad2d3c5gy1fujdqqjg2sj20lc0fzgok.jpg,,,2018-08-23,iPhone 6s Plus,5,3,23,天府绿道,
4276105638862415,【今日处暑，秋意渐浓】#博闻广记#①今天12时09分，处暑至；②处暑是二十四节气中的第十四个节气 ，表示炎热的暑天就要结束；③此时节昼夜温差大，北方降温明显，南方仍需小心“秋老虎”；④处暑过后，秋意渐浓，是迎秋赏景的好时节；⑤处暑养生要防燥、不贪凉，宜早睡早起，多吃蔬菜水果。据@人民日报 ,"https://wx1.sinaimg.cn/large/5ad2d3c5gy1fujd2306lsj20dw0dwq5b.jpg,https://wx1.sinaimg.cn/large/5ad2d3c5gy1fujd242w98j20dw0dwtay.jpg,https://wx2.sinaimg.cn/large/5ad2d3c5gy1fujd24xdk2j20dw0dwwfp.jpg,https://wx3.sinaimg.cn/large/5ad2d3c5gy1fujd25agxmj20dw0dw769.jpg,https://wx2.sinaimg.cn/large/5ad2d3c5gy1fujd260o1rj20dw0dwmz0.jpg,https://wx3.sinaimg.cn/large/5ad2d3c5gy1fujd26h6zpj20dw0dwmyu.jpg,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fujd223rjyj20dw0dwgn9.jpg,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fujd26tjvqj20dw0dwq4m.jpg,https://wx1.sinaimg.cn/large/5ad2d3c5gy1fujd270hy4j20dw0dwq44.jpg",,,2018-08-23,iPhone 6s Plus,11,3,27,博闻广记,人民日报
4276098827003408,#秒拍成都#成都清晨的美好时光，送你一枚红彤彤的鸭蛋黄～图据@简单er平凡 ,"https://wx3.sinaimg.cn/large/5ad2d3c5gy1fujc9vmentj218y0u0q75.jpg,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fujc9w1qbhj218y0u0dkg.jpg,https://wx3.sinaimg.cn/large/5ad2d3c5gy1fujc9v5wloj21900u0tco.jpg,https://wx2.sinaimg.cn/large/5ad2d3c5gy1fujc9weysnj21kw11wdkd.jpg,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fujc9xpslgj21kw11wadk.jpg,https://wx3.sinaimg.cn/large/5ad2d3c5gy1fujc9x5agej21kw11wn2f.jpg",,,2018-08-23,iPhone 6s Plus,34,5,14,秒拍成都,简单er平凡
4276084247555558,【今日处暑天气晴朗 最高气温33～34℃】#早安成都#处暑是反映气温变化的一个节气。“处”含有躲藏、终止意思，“处暑”表示炎热暑天结束了。@成都气象 预计今明两天天气晴好，蓝天白云相伴，最高气温33～34℃，防暑防晒依旧要记得。24日晚云系开始汇聚，有分散性的阵雨或雷雨，局部地方大雨，最高气温3 ...全文,https://wx3.sinaimg.cn/large/5ad2d3c5gy1fujalqwdf3j23402c07wi.jpg,,,2018-08-23,iPhone 6s Plus,9,9,22,早安成都,成都气象
4257479615697024,【必看！涉水行车注意事项～】#晚安成都#车辆排气管进水后会导致车辆熄火，并且不可以二次起火？…这些说法居然是错误的！！如遇特殊情况不得不涉水行车有哪些注意事项，一起来看↓ via汽车早报汽车早报的秒拍视频 ,,"http://gslb.miaopai.com/stream/T073tIdHCbGwjejLL-Ie8B4w5sQDM6~uPPnyZA__.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_hd&mpflag=0&Expires=1566196708&ssig=my%2Bg4q5YaN&KID=unistore,video",,2018-07-02,微博 weibo.com,35,9,39,晚安成都,
4257473576203108,【大爷雨中站12小时 当“人肉警示牌”指路】#住在成都#7月2日，成都蒲江县大雨倾盆，寿安镇白岩寺村的村道被积水覆盖。一位62岁的大爷，在疾风暴雨中站了12个小时为行人和车辆指路。虽然双腿泡在雨水里已发白，但他似乎并没有离开的打算。“不要走了！走不得了，再走要熄火！”，充当着“人肉警示 ...全文,,http://gslb.miaopai.com/stream/b2PJ5BqEDBTKPnuQJI1hdgJPDCJFEPF9tNPdsQ__.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_720p&mpflag=0,,2018-07-02,微博 weibo.com,58,8,13,住在成都,
4257466319347164,#网事聚焦#小伙伴们，你会如何抉择呢？ （成都探店） ,"https://wx3.sinaimg.cn/large/5ad2d3c5gy1fsvwcsogh0j20dw0dwgmk.jpg,https://wx2.sinaimg.cn/large/5ad2d3c5gy1fsvwcswvkyj20dw0dwwfo.jpg,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fsvwcscmknj20dw0dw75h.jpg,https://wx3.sinaimg.cn/large/5ad2d3c5gy1fsvwct69rfj20dw0dwq4h.jpg,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fsvwcth8vwj20dw0dwdh9.jpg,https://wx2.sinaimg.cn/large/5ad2d3c5gy1fsvwcuar7yj20dw0dwq46.jpg",,,2018-07-02,iPhone客户端,14,44,3,网事聚焦,
4257456316192132,【成都台打造晚间4小时新闻直播带  短视频“接触5”上线 实现全网传播】#住在成都#为了让成都市民更快捷更方便地获悉本地资讯、了解成都大小事，成都市广播电视台公共频道（CDTV-5）于7月2日全新亮相，全面提档升级。每天晚间提供近4小时资讯直播，全力打造中西部晚间最长民生新闻直播带。移动视频分享 ...全文,,"http://f.us.sinaimg.cn/0029Es7Elx07lIWQ8YBG01040200jCCP0k010.mp4?label=mp4_720p&template=1280x720.28&Expires=1566196708&ssig=EztwhJbVjG&KID=unistore,video",,2018-07-02,秒拍网页版,15,4,10,住在成都,
4257452960194422,#住在成都#成都市气象台2018年07月02日21时20分解除2018年07月02日9时20分发布的第21号暴雨黄色预警信号。@成都气象 ,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fsvutuvtuzj20k60bvt9g.jpg,,,2018-07-02,iPhone客户端,9,3,4,住在成都,成都气象
4257447239965084,【下雨天出行  坐地铁时要记得给雨伞穿“外套”喔～】#住在成都#下雨天出行，不少乘客在上车后忘记将手中的雨伞收拢，这样既容易因为拥挤造成雨伞的损坏，也容易造成地面湿滑从而导致其他乘客滑到。为了大家的乘车安全，进站、上车后请将您的雨伞收拢，并用塑料袋装好。文明乘车，从我做起！ @成都地铁 ,"https://wx2.sinaimg.cn/large/5ad2d3c5gy1fsvu5zct7lj20hs0fxwh3.jpg,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fsvu5z04zaj20dr0hejt7.jpg,https://wx2.sinaimg.cn/large/5ad2d3c5gy1fsvu6014awj20bx0ebqea.jpg",,,2018-07-02,iPhone客户端,28,7,7,住在成都,成都地铁
4257439065070242,【7月3日起 成都开行华西二院锦江院区直达地铁公交专线】#交通出行#为方便市民前往华西第二医院锦江院区就医，将于7月3日开行地铁四川师大站至锦江院区直达专线，中途无停靠站点，在地铁出入口（地铁B口下客；地铁A口上客）及医院门口设站，方便就医人员乘坐地铁转乘后快速到达医院。该线路实行一人一座，人满即可发车，最长发车间隔不超过15分钟 。明日起 成都开行华西二院锦江院区直达地铁公交专线,"https://wx2.sinaimg.cn/large/5ad2d3c5gy1fsvt89e263j20go05i40x.jpg,https://wx2.sinaimg.cn/large/5ad2d3c5gy1fsvt89ypu1j20go0hd47e.jpg",,,2018-07-02,iPhone客户端,18,2,7,交通出行,
4257430907450669,【成都暴雨  感谢这些忙碌的身影】#住在成都#7月2日，成都各地持续暴雨，雨虽大，雨中有爱，感谢今天在暴雨中忙碌的这些身影：交警、消防、民警、城管、交通人、快递小哥......此时，部分地区雨已停，爱心仍在接力。@成都全搜索新闻网 ,"https://wx3.sinaimg.cn/large/5ad2d3c5gy1fsvsaixythj20dw0jgdhg.jpg,https://wx2.sinaimg.cn/large/5ad2d3c5gy1fsvsag7pm4j20dw0jgjtn.jpg,https://wx2.sinaimg.cn/large/5ad2d3c5gy1fsvsagnbg1j20dw0jg40x.jpg,https://wx3.sinaimg.cn/large/5ad2d3c5gy1fsvsah4wz8j20dw0jggnp.jpg,https://wx2.sinaimg.cn/large/5ad2d3c5gy1fsvsahj6xgj20dw0jg76t.jpg,https://wx4.sinaimg.cn/large/5ad2d3c5gy1fsvsahwe9jj20dw0jgtab.jpg,https://wx1.sinaimg.cn/large/5ad2d3c5gy1fsvsai84rkj20dw0jg0uw.jpg,https://wx3.sinaimg.cn/large/5ad2d3c5gy1fsvsail52fj20dw0jg0vb.jpg,https://wx1.sinaimg.cn/large/5ad2d3c5gy1fsvsafvpa6j20dw0jgmyz.jpg",,,2018-07-02,iPhone客户端,87,20,20,住在成都,成都全搜索新闻网
4257423650341527,【大熊猫“庆贺”又诞龙凤胎 “全球动物大使”有弟弟、妹妹啦！】#住在成都#2日，成都大熊猫繁育研究基地大熊猫“庆贺”，成功产下一对龙凤胎大熊猫宝宝。2015年，“庆贺”产下的一对双胞胎“启启”、“点点”，被联合国开发计划署选为“全球动物大使”。今天，“庆贺”再次产下一对龙凤胎，“启 ...全文,,http://gslb.miaopai.com/stream/DwoemLZ0lVz6peyohhdx50bd8GJMkYY-0BDUzg__.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_720p&mpflag=0,,2018-07-02,iPhone客户端,43,3,7,住在成都,
